"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","12:00.0","","jumpball","","Kosta Koufos","","","Brook Lopez","","","","","","","","","","","","","","",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","11:41.0","Denver Nuggets","shot","","","","","","","","","","Kenneth Faried","2","","","missed","","jumper","355","105","0-0","12"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","11:40.0","Brooklyn Nets","rebound","","","","","","","","","","Gerald Wallace","","","","","","Defensive","","","0-0",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","11:20.0","Brooklyn Nets","shot","","","Kosta Koufos","","","","","","","Brook Lopez","2","","","missed","","jumper","263","111","0-0","6"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","11:18.0","Brooklyn Nets","rebound","","","","","","","","","","Brook Lopez","","","","","","Offensive","","","0-0",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","11:15.0","Brooklyn Nets","shot","","","Kosta Koufos","","","","","","","Reggie Evans","2","","","missed","","layup","263","53","0-0","1"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","11:13.0","Denver Nuggets","rebound","","","","","","","","","","Kosta Koufos","","","","","","Defensive","","","0-0",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","11:09.0","Denver Nuggets","shot","Ty Lawson","","","","","","","","","Wilson Chandler","2","","","made","","jumper","63","94","2-0","19"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","10:45.0","Brooklyn Nets","shot","","","","","","","","","","Gerald Wallace","3","","","missed","","jumper ","13","47","2-0","24"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","10:44.0","Denver Nuggets","rebound","","","","","","","","","","Wilson Chandler","","","","","","Defensive","","","2-0",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","10:34.0","Denver Nuggets","turnover","","","","","","","","","","Ty Lawson","","","out of bounds lost ball","","","","","","2-0",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","10:17.0","Brooklyn Nets","shot","","","","","","","","","","C.J. Watson","2","","","made","","shot","125","162","2-2","17"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","10:05.0","Denver Nuggets","shot","Ty Lawson","","","","","","","","","Kenneth Faried","2","","","made","","driving layup","270","51","4-2","2"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","9:42.0","Brooklyn Nets","shot","C.J. Watson","","","","","","","","","Joe Johnson","3","","","made","","jumper ","423","226","4-5","25"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","9:24.0","Denver Nuggets","shot","","","","","","","","","","Wilson Chandler","2","","","missed","","jumper","133","95","4-5","13"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","9:23.0","Brooklyn Nets","rebound","","","","","","","","","","Reggie Evans","","","","","","Defensive","","","4-5",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","9:06.0","Brooklyn Nets","shot","Joe Johnson","","","","","","","","","Gerald Wallace","3","","","made","","jumper ","15","50","4-8","24"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","8:48.0","Denver Nuggets","shot","Ty Lawson","","","","","","","","","Corey Brewer","2","","","made","","shot","368","177","6-8","17"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","8:20.0","Brooklyn Nets","turnover","","","","","","","","","","Joe Johnson","","","bad pass","","Corey Brewer","","","","6-8",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","8:15.0","Denver Nuggets","shot","","","Gerald Wallace","","","","","","","Corey Brewer","2","","","missed","","shot","215","50","6-8","4"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","8:14.0","Denver Nuggets","rebound","","","","","","","","","","Kenneth Faried","","","","","","Offensive","","","6-8",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","8:10.0","Denver Nuggets","shot","","","","","","","","","","Kenneth Faried","2","","","made","","shot","237","62","8-8","2"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","7:52.0","Brooklyn Nets","shot","Gerald Wallace","","","","","","","","","Brook Lopez","2","","","made","","dunk","276","53","8-10","3"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","7:37.0","Denver Nuggets","shot","","","","","","","","","","Corey Brewer","2","","","missed","","jumper","168","143","8-10","12"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","7:35.0","Brooklyn Nets","rebound","","","","","","","","","","C.J. Watson","","","","","","Defensive","","","8-10",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","7:17.0","Brooklyn Nets","shot","","","","","","","","","","Joe Johnson","2","","","missed","","jumper","284","61","8-10","4"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","7:15.0","Denver Nuggets","rebound","","","","","","","","","","Kenneth Faried","","","","","","Defensive","","","8-10",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","7:10.0","Denver Nuggets","shot","Corey Brewer","","","","","","","","","Kosta Koufos","2","","","made","","shot","257","121","10-10","7"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","6:54.0","Brooklyn Nets","turnover","","","","","","","","","","Brook Lopez","","","illegal screen","","","","","","10-10",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","6:44.0","Denver Nuggets","shot","","","","","","","","","","Ty Lawson","2","","","missed","","jumper","284","51","10-10","3"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","6:43.0","Brooklyn Nets","rebound","","","","","","","","","","Reggie Evans","","","","","","Defensive","","","10-10",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","6:27.0","Brooklyn Nets","shot","Gerald Wallace","","","","","","","","","C.J. Watson","3","","","made","","jumper ","352","270","10-13","24"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","6:06.0","Denver Nuggets","shot","","","","","","","","","","Wilson Chandler","2","","","missed","","step back jumpshot","339","185","10-13","16"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","6:05.0","Denver Nuggets","rebound","","","","","","","","","","Kosta Koufos","","","","","","Offensive","","","10-13",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","5:56.0","Denver Nuggets","turnover","","","","","","","","","","Ty Lawson","","","bad pass","","","","","","10-13",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","5:56.0","Brooklyn Nets","timeout","","","","","","","","","","","","","","","","full","","","10-13",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","5:42.0","Brooklyn Nets","foul","","","","","","","","Gerald Wallace","","Corey Brewer","","","","","","Shooting","","","10-13",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","5:42.0","Brooklyn Nets","free throw","","","","","",""," 1","","2","Gerald Wallace","","","foul","missed","","","","","10-13",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","5:42.0","Brooklyn Nets","rebound","","","","","","","","","","","","","","","","Offensive","","","10-13",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","5:42.0","Brooklyn Nets","free throw","","","","","",""," 2","","2","Gerald Wallace","","","foul","missed","","","","","10-13",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","5:41.0","Denver Nuggets","rebound","","","","","","","","","","Wilson Chandler","","","","","","Defensive","","","10-13",""
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","5:27.0","Denver Nuggets","shot","","","","","","","","","","Wilson Chandler","2","","","made","","shot","314","67","12-13","7"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","5:14.0","Brooklyn Nets","shot","C.J. Watson","","","","","","","","","Brook Lopez","2","","","made","","jumper","145","229","12-15","21"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","4:54.0","Denver Nuggets","shot","","","","","","","","","","Corey Brewer","2","","","missed","","driving layup","270","67","12-15","3"
"Corey Brewer","Wilson Chandler","Kenneth Faried","Kosta Koufos","Ty Lawson","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","C.J. Watson","1","4:53.0","Denver Nuggets","rebound","","","","","","","","","","","","","","","","Offensive","","","12-15",""
