" quarter@br","min@br","sec@br"," eventtype@br"," team@br"," outof@br"," numfreeshot@br"," points@br"," reason@br"," result@br"," type@br"," score@br"," shotdistance@br"," x@br"," y@br","assist_0@br","assist_1@br","awayjumpball_0@br","awayjumpball_1@br","block_0@br","block_1@br","entered_0@br","entered_1@br","homejumpball_0@br","homejumpball_1@br","left_0@br","left_1@br","opponent_0@br","opponent_1@br","player_0@br","player_1@br","split_0@br","split_1@br"," quarter@NBA","min@NBA","sec@NBA"," eventtype@NBA"," team@NBA"," outof@NBA"," numfreeshot@NBA"," points@NBA"," reason@NBA"," result@NBA"," type@NBA"," score@NBA"," shotdistance@NBA"," url @NBA"," assist@NBA"," awayjumpball@NBA"," block@NBA"," entered@NBA"," homejumpball@NBA"," left@NBA"," opponent@NBA"," player@NBA"," steal@NBA","Confidence"
"1","2","19.0","rebound","Boston Celtics","","","","","","Defensive","21-24","","","","","","","","","","","","","","","","","","Paul","Pierce","","","1","2","19","rebound","Boston Celtics","","","","","","","21-24","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=87","","","","","","","","Pierce","","80"
"1","2","14.0","shot","Boston Celtics","","","2","","made","driving dunk","23-24","2","242","64","Rajon","Rondo","","","","","","","","","","","","","Jared","Sullinger","","","1","2","14","shot","Boston Celtics","","","2","","made","Driving Dunk","23-24","2","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=88","Rondo","","","","","","","Sullinger","","84"
"1","1","54.0","substitute","Miami Heat","","","","","","","23-24","","","","","","","","","","Rashard","Lewis","","","Shane","Battier","","","","","","","1","1","54","substitute","Miami Heat","","","","","","","23-24","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=90","","","","Lewis","","Battier","","","","82"
"1","1","54.0","substitute","Boston Celtics","","","","","","","23-24","","","","","","","","","","Kevin","Garnett","","","Jared","Sullinger","","","","","","","1","1","54","substitute","Boston Celtics","","","","","","","23-24","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=91","","","","Garnett","","Sullinger","","","","82"
"1","1","54.0","substitute","Miami Heat","","","","","","","23-24","","","","","","","","","","Norris","Cole","","","Dwyane","Wade","","","","","","","1","1","54","substitute","Miami Heat","","","","","","","23-24","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=92","","","","Cole","","Wade","","","","82"
"1","1","42.0","shot","Miami Heat","","","3","","made","jumper","23-27","24","15","67","Norris","Cole","","","","","","","","","","","","","Ray","Allen","","","1","1","42","shot","Miami Heat","","","3","","made","3PT Jump Shot","23-27","24","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=93","Cole","","","","","","","Allen","","84"
"1","1","25.0","foul","Boston Celtics","","","","","","Personal","23-27","","","","","","","","","","","","","","","","Kevin","Garnett","Norris","Cole","","","1","1","25","foul","Miami Heat","","","","","","Personal","23-27","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=94","","","","","","","","Cole","","73"
"1","1","11.0","shot","Boston Celtics","","","2","","missed","jumper","23-27","20","48","73","","","","","","","","","","","","","","","Jeff","Green","","","1","1","11","shot","Boston Celtics","","","","","missed","Jump Shot","23-27","20","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=96","","","","","","","","Green","","80"
"1","1","10.0","rebound","Miami Heat","","","","","","Defensive","23-27","","","","","","","","","","","","","","","","","","LeBron","James","","","1","1","10","rebound","Miami Heat","","","","","","","23-27","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=97","","","","","","","","James","","80"
"1","1","02.0","shot","Miami Heat","","","2","","missed","driving layup","23-27","1","242","59","","","","","","","","","","","","","","","LeBron","James","","","1","1","02","shot","Miami Heat","","","","","missed","Driving Layup","23-27","1","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=98","","","","","","","","James","","80"
"1","1","01.0","rebound","Boston Celtics","","","","","","Defensive","23-27","","","","","","","","","","","","","","","","","","Jeff","Green","","","1","1","01","rebound","Boston Celtics","","","","","","","23-27","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=99","","","","","","","","Green","","80"
"1","0","58.0","shot","Boston Celtics","","","2","","made","driving dunk","25-27","","246","50","Rajon","Rondo","","","","","","","","","","","","","Paul","Pierce","","","1","0","58","shot","Boston Celtics","","","2","","made","Driving Dunk","25-27","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=100","Rondo","","","","","","","Pierce","","82"
"1","0","56.9","violation","Boston Celtics","","","","delay of game","","","25-27","","","","","","","","","","","","","","","","","","","","","","1","0","56","violation","Boston Celtics","","","","Delay of game Violation","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=101","","","","","","","","Celtics","","74"
"1","0","45.2","shot","Miami Heat","","","2","","made","jumper","25-29","18","175","215","Rashard","Lewis","","","","","","","","","","","","","LeBron","James","","","1","0","45","shot","Miami Heat","","","2","","made","Jump Shot","25-29","18","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=102","Lewis","","","","","","","James","","83"
"1","0","31.9","shot","Boston Celtics","","","2","","missed","jumper","25-29","6","304","86","","","","","","","","","","","","","","","Jeff","Green","","","1","0","31","shot","Boston Celtics","","","","","missed","Running Hook Shot","25-29","6","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=103","","","","","","","","Green","","76"
"1","0","30.9","rebound","Miami Heat","","","","","","Defensive","25-29","","","","","","","","","","","","","","","","","","Ray","Allen","","","1","0","30","rebound","Miami Heat","","","","","","","25-29","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=104","","","","","","","","Allen","","76"
"1","0","26.5","foul","Miami Heat","","","","","","Shooting","25-29","","","","","","","","","","","","","","","","Ray","Allen","Paul","Pierce","","","1","0","26","foul","Boston Celtics","","","","","","Shooting","25-29","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=105","","","","","","","","Pierce","","71"
"1","0","26.5","free throw","Miami Heat","2","1","","foul","made","","25-30","","","","","","","","","","","","","","","","","","Ray","Allen","","","1","0","26","free throw","Miami Heat","2","1","1","foul","made","","25-30","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=106","","","","","","","","Allen","","78"
"1","0","26.5","substitute","Boston Celtics","","","","","","","25-30","","","","","","","","","","Jared","Sullinger","","","Paul","Pierce","","","","","","","1","0","26","substitute","Boston Celtics","","","","","","","25-30","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=108","","","","Sullinger","","Pierce","","","","80"
"1","0","26.5","free throw","Miami Heat","2","2","","foul","made","","25-31","","","","","","","","","","","","","","","","","","Ray","Allen","","","1","0","26","free throw","Miami Heat","2","2","1","foul","made","","25-31","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=109","","","","","","","","Allen","","78"
"1","0","02.7","shot","Boston Celtics","","","3","","missed","jumper","25-31","24","11","75","","","","","","","","","","","","","","","Jason","Terry","","","1","0","02","shot","Boston Celtics","","","","","missed","3PT Jump Shot","25-31","24","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=111","","","","","","","","Terry","","77"
"1","0","01.9","rebound","Miami Heat","","","","","","Defensive","25-31","","","","","","","","","","","","","","","","","","LeBron","James","","","1","0","01","rebound","Miami Heat","","","","","","","25-31","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=112","","","","","","","","James","","76"
"2","11","50.0","foul","Miami Heat","","","","","","Personal","25-31","","","","","","","","","","","","","","","","Ray","Allen","Jason","Terry","","","2","11","50","foul","Boston Celtics","","","","","","Personal","25-31","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=116","","","","","","","","Terry","","73"
"2","11","40.0","shot","Miami Heat","","","2","","missed","jumper","25-31","15","374","139","","","","","","","","","","","","","","","Ray","Allen","","","2","11","40","shot","Miami Heat","","","","","missed","Jump Shot","25-31","15","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=117","","","","","","","","Allen","","80"
"2","11","39.0","rebound","Boston Celtics","","","","","","Defensive","25-31","","","","","","","","","","","","","","","","","","Kevin","Garnett","","","2","11","39","rebound","Boston Celtics","","","","","","","25-31","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=118","","","","","","","","Garnett","","80"
"2","11","38.0","turnover","Boston Celtics","","","","bad pass","","","25-31","","","","","","","","","","","","","","","","","","Kevin","Garnett","Dwyane","Wade","2","11","38","turnover","Boston Celtics","","","","Bad Pass","","","25-31","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=119","","","","","","","","Garnett","Wade","82"
"2","11","37.0","foul","Miami Heat","","","","","","Shooting","25-31","","","","","","","","","","","","","","","","Dwyane","Wade","Kevin","Garnett","","","2","11","37","foul","Boston Celtics","","","","","","Shooting","25-31","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=120","","","","","","","","Garnett","","73"
"2","11","37.0","free throw","Miami Heat","2","1","","foul","made","","25-32","","","","","","","","","","","","","","","","","","Dwyane","Wade","","","2","11","37","free throw","Miami Heat","2","1","1","foul","made","","25-32","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=121","","","","","","","","Wade","","80"
"2","11","37.0","free throw","Miami Heat","2","2","","foul","made","","25-33","","","","","","","","","","","","","","","","","","Dwyane","Wade","","","2","11","37","free throw","Miami Heat","2","2","1","foul","made","","25-33","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=123","","","","","","","","Wade","","80"
"2","11","20.0","foul","Boston Celtics","","","","","","Shooting","25-33","","","","","","","","","","","","","","","","Jeff","Green","Dwyane","Wade","","","2","11","20","foul","Miami Heat","","","","","","Shooting","25-33","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=125","","","","","","","","Wade","","73"
"2","11","20.0","free throw","Boston Celtics","2","1","","foul","made","","26-33","","","","","","","","","","","","","","","","","","Jeff","Green","","","2","11","20","free throw","Boston Celtics","2","1","1","foul","made","","26-33","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=126","","","","","","","","Green","","80"
"2","11","20.0","free throw","Boston Celtics","2","2","","foul","missed","","26-33","","","","","","","","","","","","","","","","","","Jeff","Green","","","2","11","20","free throw","Boston Celtics","2","2","","foul","missed","","26-33","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=128","","","","","","","","Green","","82"
"2","11","19.0","rebound","Miami Heat","","","","","","Defensive","26-33","","","","","","","","","","","","","","","","","","Udonis","Haslem","","","2","11","19","rebound","Miami Heat","","","","","","","26-33","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=130","","","","","","","","Haslem","","80"
"2","11","09.0","shot","Miami Heat","","","2","","made","jumper","26-35","23","226","274","Dwyane","Wade","","","","","","","","","","","","","Rashard","Lewis","","","2","11","09","shot","Miami Heat","","","2","","made","Jump Shot","26-35","23","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=131","Wade","","","","","","","Lewis","","84"
"2","10","59.0","shot","Boston Celtics","","","2","","made","shot","28-35","9","190","114","Jason","Terry","","","","","","","","","","","","","Kevin","Garnett","","","2","10","59","shot","Boston Celtics","","","2","","made","Fadeaway Jumper","28-35","9","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=132","Terry","","","","","","","Garnett","","84"
"2","10","53.0","foul","Miami Heat","","","","","","Offensive","28-35","","","","","","","","","","","","","","","","Jared","Sullinger","Udonis","Haslem","","","2","10","53","foul","Miami Heat","","","","","","","28-35","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=133","","","","","","","","","","78"
"2","10","53.0","turnover","Miami Heat","","","","offensive foul","","","28-35","","","","","","","","","","","","","","","","","","Udonis","Haslem","","","2","10","53","turnover","Miami Heat","","","","Foul","","","28-35","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=134","","","","","","","","Haslem","","80"
"2","10","47.0","turnover","Boston Celtics","","","","bad pass","","","28-35","","","","","","","","","","","","","","","","","","Jason","Terry","Dwyane","Wade","2","10","47","turnover","Boston Celtics","","","","Bad Pass","","","28-35","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=140","","","","","","","","Terry","Wade","82"
"2","10","46.0","turnover","Miami Heat","","","","bad pass","","","28-35","","","","","","","","","","","","","","","","","","Dwyane","Wade","Jason","Terry","2","10","46","turnover","Miami Heat","","","","Bad Pass","","","28-35","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=147","","","","","","","","Wade","Terry","82"
"2","10","44.0","foul","Miami Heat","","","","","","Offensive charge","28-35","","","","","","","","","","","","","","","","Udonis","Haslem","Jason","Terry","","","2","10","44","foul","Boston Celtics","","","","","","Offensive Charge","28-35","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=137","","","","","","","","Terry","","73"
"2","10","44.0","turnover","Boston Celtics","","","","offensive foul","","","28-35","","","","","","","","","","","","","","","","","","Jason","Terry","","","2","10","44","turnover","Boston Celtics","","","","Foul","","","28-35","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=138","","","","","","","","Terry","","80"
"2","10","32.0","turnover","Miami Heat","","","","bad pass","","","28-35","","","","","","","","","","","","","","","","","","Norris","Cole","","","2","10","32","turnover","Miami Heat","","","","Bad Pass","","","28-35","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=139","","","","","","","","Cole","","80"
"2","10","11.0","shot","Boston Celtics","","","2","","made","jumper","30-35","16","174","196","","","","","","","","","","","","","","","Jason","Terry","","","2","10","11","shot","Boston Celtics","","","2","","made","Jump Shot","30-35","16","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=141","","","","","","","","Terry","","82"
"2","10","04.0","shot","Miami Heat","","","2","","made","jumper","30-37","19","147","207","","","","","","","","","","","","","","","Dwyane","Wade","","","2","10","04","shot","Miami Heat","","","2","","made","Jump Shot","30-37","19","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=142","","","","","","","","Wade","","82"
"2","9","49.0","foul","Boston Celtics","","","","","","Def 3 sec tech","30-37","","","","","","","","","","","","","","","","","","Rashard","Lewis","","","2","9","49","foul","Miami Heat","","","","","","","30-37","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=143","","","","","","","","","","69"
"2","9","49.0","free throw","Boston Celtics","1","1","","technical","made","","31-37","","","","","","","","","","","","","","","","","","Jason","Terry","","","2","9","49","free throw","Boston Celtics","","","1","Technical","made","","31-37","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=145","","","","","","","","Terry","","76"
"2","9","42.0","turnover","Boston Celtics","","","","bad pass","","","31-37","","","","","","","","","","","","","","","","","","Jason","Terry","","","2","9","42","turnover","Boston Celtics","","","","Bad Pass","","","31-37","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=148","","","","","","","","Terry","","80"
"2","9","25.0","shot","Miami Heat","","","3","","made","jumper","31-40","25","109","258","","","","","","","","","","","","","","","Norris","Cole","","","2","9","25","shot","Miami Heat","","","3","","made","3PT Jump Shot","31-40","25","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=149","","","","","","","","Cole","","82"
"2","9","20.0","timeout","Boston Celtics","","","","","","full","31-40","","","","","","","","","","","","","","","","","","","","","","2","9","20","timeout","Boston Celtics","","","","","","","31-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=150","","","","","","","","","","78"
"2","9","15.0","shot","Boston Celtics","","","2","","missed","layup","31-40","2","265","48","","","","","Rashard","Lewis","","","","","","","","","Jared","Sullinger","","","2","9","15","shot","Boston Celtics","","","","","missed","Driving Layup","31-40","2","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=156","","","Lewis","","","","","Sullinger","","82"
"2","9","14.0","rebound","Miami Heat","","","","","","Defensive","31-40","","","","","","","","","","","","","","","","","","Udonis","Haslem","","","2","9","14","rebound","Miami Heat","","","","","","","31-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=157","","","","","","","","Haslem","","80"
"2","9","01.0","shot","Miami Heat","","","2","","missed","Running Jumper","31-40","10","252","149","","","","","","","","","","","","","","","Dwyane","Wade","","","2","9","01","shot","Miami Heat","","","","","missed","Running Jump Shot","31-40","10","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=158","","","","","","","","Wade","","80"
"2","8","57.0","rebound","Boston Celtics","","","","","","Defensive","31-40","","","","","","","","","","","","","","","","","","Kevin","Garnett","","","2","8","57","rebound","Boston Celtics","","","","","","","31-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=159","","","","","","","","Garnett","","80"
"2","8","53.0","shot","Boston Celtics","","","2","","made","driving layup","33-40","2","265","57","","","","","","","","","","","","","","","Jason","Terry","","","2","8","53","shot","Boston Celtics","","","2","","made","Driving Layup","33-40","2","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=161","","","","","","","","Terry","","82"
"2","8","53.0","foul","Boston Celtics","","","","","","Shooting","33-40","","","","","","","","","","","","","","","","Jason","Terry","Dwyane","Wade","","","2","8","53","foul","Miami Heat","","","","","","Shooting","33-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=162","","","","","","","","Wade","","73"
"2","8","53.0","substitute","Boston Celtics","","","","","","","33-40","","","","","","","","","","Brandon","Bass","","","Jared","Sullinger","","","","","","","2","8","53","substitute","Boston Celtics","","","","","","","33-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=164","","","","Bass","","Sullinger","","","","82"
"2","8","53.0","substitute","Boston Celtics","","","","","","","33-40","","","","","","","","","","Paul","Pierce","","","Kevin","Garnett","","","","","","","2","8","53","substitute","Boston Celtics","","","","","","","33-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=165","","","","Pierce","","Garnett","","","","82"
"2","8","53.0","free throw","Boston Celtics","1","1","","foul","made","","34-40","","","","","","","","","","","","","","","","","","Jason","Terry","","","2","8","53","free throw","Boston Celtics","1","1","1","foul","made","","34-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=166","","","","","","","","Terry","","80"
"2","8","32.0","shot","Miami Heat","","","3","","missed","jumper","34-40","26","202","302","","","","","","","","","","","","","","","Norris","Cole","","","2","8","32","shot","Miami Heat","","","","","missed","3PT Jump Shot","34-40","26","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=168","","","","","","","","Cole","","80"
"2","8","31.0","rebound","Boston Celtics","","","","","","Defensive","34-40","","","","","","","","","","","","","","","","","","Paul","Pierce","","","2","8","31","rebound","Boston Celtics","","","","","","","34-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=169","","","","","","","","Pierce","","80"
"2","8","26.0","foul","Boston Celtics","","","","","","Shooting","34-40","","","","","","","","","","","","","","","","Jason","Terry","Norris","Cole","","","2","8","26","foul","Miami Heat","","","","","","Shooting","34-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=170","","","","","","","","Cole","","73"
"2","8","26.0","free throw","Boston Celtics","2","1","","foul","made","","35-40","","","","","","","","","","","","","","","","","","Jason","Terry","","","2","8","26","free throw","Boston Celtics","2","1","1","foul","made","","35-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=171","","","","","","","","Terry","","80"
"2","8","26.0","substitute","Miami Heat","","","","","","","35-40","","","","","","","","","","Chris","Bosh","","","Udonis","Haslem","","","","","","","2","8","26","substitute","Miami Heat","","","","","","","35-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=173","","","","Bosh","","Haslem","","","","82"
"2","8","26.0","substitute","Miami Heat","","","","","","","35-40","","","","","","","","","","Mario","Chalmers","","","Norris","Cole","","","","","","","2","8","26","substitute","Miami Heat","","","","","","","35-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=174","","","","Chalmers","","Cole","","","","82"
"2","8","26.0","substitute","Boston Celtics","","","","","","","36-40","","","","","","","","","","Rajon","Rondo","","","Leandro","Barbosa","","","","","","","2","8","26","substitute","Boston Celtics","","","","","","","35-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=179","","","","Rondo","","Barbosa","","","","82"
"2","8","26.0","free throw","Boston Celtics","2","2","","foul","made","","36-40","","","","","","","","","","","","","","","","","","Jason","Terry","","","2","8","26","free throw","Boston Celtics","2","2","1","foul","made","","36-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=175","","","","","","","","Terry","","80"
"2","8","14.0","foul","Miami Heat","","","","","","Personal","36-40","","","","","","","","","","","","","","","","Rashard","Lewis","Rajon","Rondo","","","2","8","14","foul","Boston Celtics","","","","","","Personal","36-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=177","","","","","","","","Rondo","","73"
"2","8","14.0","free throw","Miami Heat","2","1","","foul","missed","","36-40","","","","","","","","","","","","","","","","","","Rashard","Lewis","","","2","8","14","free throw","Miami Heat","2","1","","foul","missed","","36-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=181","","","","","","","","Lewis","","82"
"2","8","14.0","rebound","Miami Heat","","","","","","Offensive","36-40","","","","","","","","","","","","","","","","","","","","","","2","8","14","rebound","Miami Heat","","","","","","","36-40","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=182","","","","","","","","","","78"
"2","8","14.0","free throw","Miami Heat","2","2","","foul","made","","36-41","","","","","","","","","","","","","","","","","","Rashard","Lewis","","","2","8","14","free throw","Miami Heat","2","2","1","foul","made","","36-41","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=183","","","","","","","","Lewis","","80"
"2","8","06.0","shot","Boston Celtics","","","2","","missed","driving layup","36-41","1","242","62","","","","","","","","","","","","","","","Paul","Pierce","","","2","8","06","shot","Boston Celtics","","","","","missed","Driving Layup","36-41","1","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=185","","","","","","","","Pierce","","80"
"2","8","05.0","rebound","Boston Celtics","","","","","","Offensive","36-41","","","","","","","","","","","","","","","","","","Brandon","Bass","","","2","8","05","rebound","Boston Celtics","","","","","","","36-41","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=187","","","","","","","","Bass","","80"
"2","8","04.0","shot","Boston Celtics","","","2","","missed","tip shot","36-41","1","236","54","","","","","","","","","","","","","","","Brandon","Bass","","","2","8","04","shot","Boston Celtics","","","","","missed","Tip Shot","36-41","1","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=186","","","","","","","","Bass","","80"
"2","8","03.0","rebound","Boston Celtics","","","","","","Offensive","36-41","","","","","","","","","","","","","","","","","","Brandon","Bass","","","2","8","03","rebound","Boston Celtics","","","","","","","36-41","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=188","","","","","","","","Bass","","80"
"2","7","55.0","foul","Boston Celtics","","","","","","Shooting","36-41","","","","","","","","","","","","","","","","Paul","Pierce","Mario","Chalmers","","","2","7","55","foul","Miami Heat","","","","","","Shooting","36-41","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=189","","","","","","","","Chalmers","","73"
"2","7","55.0","free throw","Boston Celtics","2","1","","foul","made","","37-41","","","","","","","","","","","","","","","","","","Paul","Pierce","","","2","7","55","free throw","Boston Celtics","2","1","1","foul","made","","37-41","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=191","","","","","","","","Pierce","","80"
"2","7","55.0","free throw","Boston Celtics","2","2","","foul","made","","38-41","","","","","","","","","","","","","","","","","","Paul","Pierce","","","2","7","55","free throw","Boston Celtics","2","2","1","foul","made","","38-41","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=193","","","","","","","","Pierce","","80"
"2","7","38.0","shot","Miami Heat","","","2","","made","shot","38-43","15","371","135","","","","","","","","","","","","","","","Ray","Allen","","","2","7","38","shot","Miami Heat","","","2","","made","Jump Bank Shot","38-43","15","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=195","","","","","","","","Allen","","82"
"2","7","22.0","shot","Boston Celtics","","","2","","made","jumper","40-43","14","139","130","Paul","Pierce","","","","","","","","","","","","","Brandon","Bass","","","2","7","22","shot","Boston Celtics","","","2","","made","Jump Shot","40-43","14","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=196","Pierce","","","","","","","Bass","","84"
"2","7","08.0","shot","Miami Heat","","","3","","missed","jumper","40-43","23","480","62","","","","","","","","","","","","","","","Mario","Chalmers","","","2","7","08","shot","Miami Heat","","","","","missed","3PT Jump Shot","40-43","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=197","","","","","","","","Chalmers","","78"
"2","7","06.0","rebound","Miami Heat","","","","","","Offensive","40-43","","","","","","","","","","","","","","","","","","Chris","Bosh","","","2","7","06","rebound","Miami Heat","","","","","","","40-43","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=198","","","","","","","","Bosh","","80"
"2","7","03.0","shot","Miami Heat","","","2","","missed","jumper","40-43","4","287","50","","","","","","","","","","","","","","","Chris","Bosh","","","2","7","03","shot","Miami Heat","","","","","missed","Jump Shot","40-43","4","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=199","","","","","","","","Bosh","","80"
"2","7","02.0","rebound","Boston Celtics","","","","","","Defensive","40-43","","","","","","","","","","","","","","","","","","Jeff","Green","","","2","7","02","rebound","Boston Celtics","","","","","","","40-43","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=200","","","","","","","","Green","","80"
"2","6","58.0","shot","Boston Celtics","","","2","","missed","driving layup","40-43","1","256","56","","","","","","","","","","","","","","","Paul","Pierce","","","2","6","58","shot","Boston Celtics","","","","","missed","Driving Layup","40-43","1","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=202","","","","","","","","Pierce","","80"
"2","6","57.0","rebound","Miami Heat","","","","","","Defensive","40-43","","","","","","","","","","","","","","","","","","Ray","Allen","","","2","6","57","rebound","Miami Heat","","","","","","","40-43","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=203","","","","","","","","Allen","","80"
"2","6","49.0","shot","Miami Heat","","","2","","missed","dunk","40-43","3","276","57","","","","","","","","","","","","","","","Dwyane","Wade","","","2","6","49","shot","Miami Heat","","","","","missed","Running Dunk","40-43","3","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=204","","","","","","","","Wade","","80"
"2","6","47.0","rebound","Boston Celtics","","","","","","Defensive","40-43","","","","","","","","","","","","","","","","","","Jeff","Green","","","2","6","47","rebound","Boston Celtics","","","","","","","40-43","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=205","","","","","","","","Green","","80"
"2","6","41.0","shot","Boston Celtics","","","2","","made","shot","42-43","1","246","56","","","","","","","","","","","","","","","Rajon","Rondo","","","2","6","41","shot","Boston Celtics","","","2","","made","Running Layup","42-43","1","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=206","","","","","","","","Rondo","","82"
"2","6","33.0","timeout","Miami Heat","","","","","","full","42-43","","","","","","","","","","","","","","","","","","","","","","2","6","33","timeout","Miami Heat","","","","","","","42-43","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=207","","","","","","","","","","78"
"2","6","33.0","substitute","Boston Celtics","","","","","","","42-43","","","","","","","","","","Courtney","Lee","","","Jason","Terry","","","","","","","2","6","33","substitute","Boston Celtics","","","","","","","42-43","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=209","","","","Lee","","Terry","","","","82"
"2","6","33.0","substitute","Miami Heat","","","","","","","42-43","","","","","","","","","","Shane","Battier","","","Dwyane","Wade","","","","","","","2","6","33","substitute","Miami Heat","","","","","","","42-43","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=210","","","","Battier","","Wade","","","","82"
"2","6","33.0","substitute","Miami Heat","","","","","","","42-43","","","","","","","","","","LeBron","James","","","Rashard","Lewis","","","","","","","2","6","33","substitute","Miami Heat","","","","","","","42-43","","http://stats.nba.com/cvp.html?GameID=0021200002&GameEventID=211","","","","James","","Lewis","","","","82"
